filename	churn	size	minor	major	total	ownership	defects
icons/default/22/gimp-tool-colorize.png	0	6	0	1	1	1.0	0
icons/Color/16/gimp-display-filter-gamma.png	0	4	0	2	2	0.6666666666666666	0
app/pdb/gimp-pdb-compat.c	24	503	0	3	3	0.3333333333333333	0
icons/default/16/gimp-prefs-folders-themes.svg	0	354	0	1	1	1.0	0
icons/symbolic/16/gimp-tool-move.png	0	4	0	1	1	1.0	0
themes/Darker/ui/button-normal.png	0	4	0	1	1	1.0	0
plug-ins/pygimp/gimpuimodule.c	48	97	0	4	4	0.4	0
po-tags/gl.po	3	29	0	3	3	0.3333333333333333	0
build/osx/custom/gtkrc	4	15	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-device-status.svg	172	172	0	1	1	1.0	0
icons/Legacy/16/gimp-prefs-image-windows.png	0	4	0	1	1	1.0	0
plug-ins/twain/twain.h	1905	1819	0	4	4	0.4	0
icons/Symbolic/16/gimp-layer-delete.png	0	4	0	2	2	0.6666666666666666	0
icons/Legacy/32/gimp-channel-green.png	0	6	0	1	1	1.0	0
icons/Color/16/gimp-tool-crop.png	0	3	0	2	2	0.5	0
icons/Symbolic/16/gimp-convert-rgb.png	0	3	0	2	2	0.6666666666666666	0
icons/Symbolic/22/gimp-prefs-folders-gradients.png	0	9	0	1	1	1.0	0
app/tools/gimpgegltool.c	305	476	2	3	5	0.5652173913043478	1
themes/Dark/ui/gimp-handle-h.png	0	40	0	1	1	1.0	0
plug-ins/twain/twain.c	876	978	0	2	2	0.875	0
icons/Symbolic/16/gimp-gradient-shapeburst-dimpled.png	0	4	0	1	1	1.0	0
icons/Symbolic/16/go-bottom.png	0	4	0	1	1	1.0	0
themes/Light/ui/menu-arrow.png	0	3	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-vchain.svg	146	146	0	1	1	1.0	0
icons/Color/scalable/gimp-controller-wheel.svg	232	148	0	2	2	0.6666666666666666	0
icons/Symbolic/scalable/gimp-tool-pencil.svg	158	158	0	1	1	1.0	0
icons/default/16/gimp-controller-linux-input.png	0	5	0	1	1	1.0	0
icons/Symbolic/16/gimp-tool-mypaint-brush.png	0	6	0	2	2	0.6666666666666666	0
icons/Legacy/24/gimp-layer.svg	0	750	0	1	1	1.0	0
app/tests/test-xcf.c	118	1011	0	2	2	0.8571428571428571	0
themes/Light/ui/combo-entry-border-disabled-bg.png	0	4	0	1	1	1.0	0
build/windows/installer/compile.bat	36	36	0	1	1	1.0	0
icons/Color/scalable/gimp-gravity-north.svg	483	113	0	2	2	0.6666666666666666	0
icons/Symbolic/24/gimp-tool-curves.svg	0	126	0	1	1	1.0	0
plug-ins/common/sphere-designer.c	72	3152	0	2	2	0.6666666666666666	0
app/display/gimpdisplayshell-selection.c	22	516	0	2	2	0.5	0
icons/Legacy/22/gimp-prefs-folders-icon-themes.svg	0	205	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-prefs-image-windows-snapping.svg	194	194	0	1	1	1.0	0
app/core/gimpimage-convert-precision.c	437	307	0	3	3	0.5333333333333333	0
app/core/gimpimage-convert-precision.h	39	36	0	3	3	0.5	0
icons/Color/16/edit-copy.png	0	3	0	1	1	1.0	0
themes/Lighter/ui/arrow-down-small-insens.png	0	4	0	1	1	1.0	0
app/display/gimpdisplayshell-cursor.c	74	295	0	2	2	0.5	0
themes/Lighter/ui/frame-gap-start.png	0	3	0	1	1	1.0	0
icons/Legacy/16/gimp-info.xcf	0	17	0	1	1	1.0	0
app/tests/test-tools.c	4	492	0	2	2	0.5	0
icons/Legacy/32/gimp-channel-red.png	0	8	0	1	1	1.0	0
icons/Symbolic/22/gimp-prefs-display.png	0	4	0	1	1	1.0	0
plug-ins/screenshot/screenshot-win32-small.ico	0	1	0	1	1	1.0	0
icons/Color/24/gimp-controller-linux-input.svg	146	146	0	1	1	1.0	0
themes/Darker/ui/combo-entry-border-rtl-bg.png	0	4	0	1	1	1.0	0
icons/Symbolic/24/gimp-tool-handle-transform.svg	0	144	0	1	1	1.0	0
icons/Legacy/22/gimp-prefs-interface.png	0	10	0	1	1	1.0	0
plug-ins/screenshot/screenshot-win32.h	52	44	0	1	1	1.0	0
plug-ins/file-psd/psd-image-res-load.c	3	1591	0	1	1	1.0	0
icons/Symbolic/16/gimp-question.png	0	6	0	1	1	1.0	0
plug-ins/screenshot/screenshot-win32.c	1996	927	0	4	4	0.6153846153846154	0
icons/Symbolic/16/gimp-gradient-bilinear.png	0	3	0	1	1	1.0	0
build/windows/gimprc-plug-ins.rule	16	13	0	2	2	0.5	0
app/widgets/gimpfgbgview.c	470	335	0	2	2	0.5	0
po-tags/es.po	3	30	0	3	3	0.3333333333333333	0
app/widgets/gimpfgbgview.h	14	58	0	2	2	0.5	0
icons/Color/scalable/gimp-histogram-logarithmic.svg	555	136	0	2	2	0.6666666666666666	0
icons/Color/24/gimp-warning.png	0	7	0	4	4	0.4444444444444444	0
icons/Color/16/gimp-curve-smooth.png	0	4	0	2	2	0.6666666666666666	0
icons/Symbolic/24/gimp-display-filter-lcms.svg	142	142	0	1	1	1.0	0
po-python/da.po	198	367	0	2	2	0.6666666666666666	0
icons/Color/16/gimp-gradient-square.png	0	4	0	2	2	0.6666666666666666	0
themes/Darker/ui/menu-arrow-prelight.png	0	3	0	1	1	1.0	0
icons/default/22/gimp-tool-dodge.xcf	0	20	0	1	1	1.0	0
app/widgets/gimphelp-ids.h	191	697	5	3	8	0.5185185185185185	4
icons/symbolic/16/gimp-channel-gray.png	0	4	0	1	1	1.0	0
po-tips/sk.po	20	316	0	2	2	0.5	0
icons/Color/24/gimp-tool-paintbrush.svg	235	235	0	1	1	1.0	0
icons/Color/16/gimp-curve-free.png	0	4	0	2	2	0.6666666666666666	0
icons/Symbolic/16/gimp-curve-free.png	0	3	0	2	2	0.6666666666666666	0
icons/default/24/gimp-tools.png	0	11	0	1	1	1.0	0
themes/Light/ui/gimp-arrow-left.png	0	3	0	1	1	1.0	0
icons/Color/16/document-open.png	0	7	0	1	1	1.0	0
plug-ins/pagecurl/pagecurl.c	1244	1028	0	3	3	0.42857142857142855	0
app/core/gimpitempropundo.c	48	372	0	3	3	0.3333333333333333	0
icons/Symbolic/scalable/gtk-select-font.svg	0	140	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-paste-into.svg	786	651	0	2	2	0.6666666666666666	0
app/core/gimpitempropundo.h	5	63	0	3	3	0.4	0
icons/symbolic/48/gimp-prefs-folders-themes.png	0	10	0	1	1	1.0	0
build/windows/installer/installsplash_small.bmp	0	42	0	1	1	1.0	0
plug-ins/screenshot/.gitignore	6	6	0	1	1	1.0	0
icons/Legacy/22/gimp-tool-warp.xcf	0	17	0	1	1	1.0	0
icons/Color/24/gimp-device-status.svg	181	181	0	1	1	1.0	0
icons/Color/scalable/gimp-template.svg	948	89	0	4	4	0.42857142857142855	0
app/vectors/vectors-types.h	22	37	0	2	2	0.5	0
po-script-fu/te.po	6	1646	0	3	3	0.3333333333333333	0
icons/Symbolic/scalable/gimp-input-device.svg	156	156	0	1	1	1.0	0
app/core/gimpcontainer.h	248	129	0	2	2	0.5	0
app/widgets/gimpbuffersourcebox.h	58	58	0	1	1	1.0	0
icons/default/48/gimp-prefs-tool-options.png	0	17	0	1	1	1.0	0
icons/Legacy/24/gimp-gravity-south.png	0	3	0	1	1	1.0	0
icons/Legacy/16/gimp-prefs-folders-patterns.svg	0	304	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-screen-mode.svg	98	98	0	1	1	1.0	0
themes/Darker/ui/spin-down-normal.png	0	4	0	1	1	1.0	0
app/core/gimpcontainer.c	84	1063	0	2	2	0.5	0
app/widgets/gimpbuffersourcebox.c	371	365	0	3	3	0.6	0
icons/Color/scalable/gimp-zoom-in.svg	83	83	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-tool-rotate.svg	702	151	0	2	2	0.6666666666666666	0
app/actions/view-actions.c	894	1160	3	4	7	0.2857142857142857	2
icons/Symbolic/16/gimp-gradient-spiral-anticlockwise.png	0	5	0	1	1	1.0	0
app/vectors/gimpstroke.h	180	340	0	3	3	0.5	0
themes/Dark/ui/shadow-out.png	0	4	0	1	1	1.0	0
icons/symbolic/16/gimp-gradient-bilinear.png	0	4	0	1	1	1.0	0
icons/Legacy/48/gimp-prefs-folders.xcf.gz	0	37	0	1	1	1.0	0
icons/Legacy/48/gimp-prefs-folders-plug-ins.png	0	18	0	1	1	1.0	0
themes/Light/ui/menu-arrow-prelight.png	0	3	0	1	1	1.0	0
icons/default/16/gimp-histogram-logarithmic.png	0	3	0	1	1	1.0	0
icons/Legacy/22/gimp-prefs-folders-brushes.png	0	7	0	1	1	1.0	0
app/dialogs/image-scale-dialog.c	534	291	0	3	3	0.3333333333333333	0
themes/Light/ui/button-normal.png	0	5	0	1	1	1.0	0
icons/Legacy/16/gimp-device-status.png	0	8	0	1	1	1.0	0
icons/Color/scalable/gimp-display-filter-lcms.svg	724	173	0	2	2	0.6666666666666666	0
icons/symbolic/22/gimp-tool-align.png	0	3	0	1	1	1.0	0
icons/Symbolic/24/gimp-prefs-interface.svg	113	113	0	1	1	1.0	0
icons/Symbolic/16/gtk-edit.png	0	3	0	1	1	1.0	0
tools/pdbgen/pdb/context.pdb	801	3109	0	5	5	0.3	0
libgimpbase/gimpparasiteio.c	6	195	0	3	3	0.3333333333333333	0
icons/symbolic/32/gimp-layer-mask.png	0	3	0	1	1	1.0	0
icons/Legacy/22/gimp-tool-handle-transform.png	0	13	0	1	1	1.0	0
icons/Legacy/24/gimp-layer-mask.svg	0	799	0	1	1	1.0	0
themes/System/Makefile.am	2	7	0	1	1	1.0	0
app/core/gimplayer-new.c	120	249	0	2	2	0.5714285714285714	0
icons/Legacy/48/gimp-prefs-folders.png	0	7	0	1	1	1.0	0
themes/Dark/ui/combo-entry-border-notebook.png	0	4	0	1	1	1.0	0
libgimp/gimpimageundo_pdb.c	6	276	0	3	3	0.3333333333333333	0
icons/Symbolic/scalable/gimp-layer-mask.svg	162	162	0	1	1	1.0	0
app/core/gimplayer-new.h	52	51	0	1	1	1.0	0
icons/Symbolic/24/gimp-channel-blue.svg	125	125	0	1	1	1.0	0
themes/Gray/ui/arrow-right-insens.png	0	3	0	1	1	1.0	0
icons/Color/scalable/gimp-tool-blend.svg	554	149	0	2	2	0.5	0
icons/Symbolic/scalable/gimp-tool-align.svg	177	177	0	1	1	1.0	0
themes/Gray/ui/arrow-up-prelight.png	0	4	0	1	1	1.0	0
icons/Color/16/gimp-channel-green.png	0	6	0	2	2	0.6666666666666666	0
icons/Symbolic/scalable/gimp-grain-merge-mode.svg	98	98	0	1	1	1.0	0
libgimp/gimpbrushselect.c	8	240	0	4	4	0.25	0
libgimp/gimpbrushselect.h	4	54	0	1	1	1.0	0
icons/symbolic/16/gimp-tool-cage.png	0	4	0	1	1	1.0	0
icons/Color/22/gimp-prefs-folders-fonts.png	0	5	0	1	1	1.0	0
icons/Color/24/media-optical.png	0	5	0	1	1	1.0	0
icons/Color/16/gimp-reset.png	0	9	0	2	2	0.6666666666666666	0
po-plug-ins/el.po	8872	15115	0	4	4	0.375	0
icons/Color/16/gimp-wilber.png	0	4	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-controller-midi.svg	141	141	0	1	1	1.0	0
app/widgets/gimpdockcontainer.h	66	61	0	2	2	0.5	0
icons/Symbolic/16/gimp-tool-color-balance.png	0	4	0	1	1	1.0	0
app/widgets/gimpdockcontainer.c	46	183	0	2	2	0.5	0
icons/Color/16/gimp-floating-selection.png	0	4	0	2	2	0.6666666666666666	0
icons/default/16/gimp-prefs-theme.png	0	6	0	1	1	1.0	0
icons/Symbolic/24/gimp-tool-color-picker.svg	0	160	0	1	1	1.0	0
app/display/gimpcursorview.c	154	824	0	3	3	0.4444444444444444	0
icons/Symbolic/24/gimp-info.png	0	6	0	2	2	0.6666666666666666	0
app/actions/dialogs-actions.c	78	362	2	4	6	0.3	0
app/core/gimpdata.c	82	1212	0	3	3	0.5	0
app/display/gimpcursorview.h	6	68	0	3	3	0.3333333333333333	0
icons/symbolic/24/gimp-vchain.png	0	3	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-prefs-folders-themes.svg	141	141	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-subtract-mode.svg	100	100	0	1	1	1.0	0
app/actions/plug-in-commands.h	66	30	0	2	2	0.8	0
icons/Symbolic/16/gimp-symmetry.png	0	4	0	1	1	1.0	0
themes/Gray/ui/notebook.png	0	40	0	1	1	1.0	0
themes/Lighter/ui/gimp-arrow-up.png	0	6	0	1	1	1.0	0
themes/Lighter/ui/list_header.png	0	5	0	1	1	1.0	0
icons/Symbolic/24/gimp-resize.png	0	4	0	1	1	1.0	0
app/actions/plug-in-commands.c	911	216	0	3	3	0.6	0
icons/symbolic/48/gimp-channel.png	0	6	0	1	1	1.0	0
icons/default/12/gimp-quick-mask-off.png	0	4	0	1	1	1.0	0
icons/Legacy/48/gimp-image.png	0	19	0	1	1	1.0	0
plug-ins/ifs-compose/ifs-compose-utils.c	12	1092	0	3	3	0.3333333333333333	0
po-script-fu/br.po	6	2641	0	3	3	0.3333333333333333	0
themes/Dark/ui/arrow-right-insens.png	0	4	0	1	1	1.0	0
icons/default/22/gimp-prefs-folders-scripts.svg	0	450	0	1	1	1.0	0
build/windows/installer/lang/it.setup.isl	113	113	0	1	1	1.0	0
icons/symbolic/16/gimp-controller-wheel.png	0	5	0	1	1	1.0	0
app/menus/filters-menu.c	69	63	0	3	3	0.5	0
icons/Legacy/24/gimp-grid.png	0	4	0	1	1	1.0	0
themes/Darker/ui/combo-entry-button-disabled-rtl.png	0	4	0	1	1	1.0	0
plug-ins/script-fu/scripts/script-fu-util.scm	126	94	0	3	3	0.5	0
icons/Color/24/gimp-tool-curves.svg	216	216	0	1	1	1.0	0
app/menus/filters-menu.h	26	26	0	1	1	1.0	0
app/pdb/item-cmds.c	605	1980	0	3	3	0.625	0
app/vectors/gimpstroke.c	578	1409	0	3	3	0.5	0
icons/Symbolic/24/gimp-tool-measure.svg	0	118	0	1	1	1.0	0
icons/Legacy/16/gimp-tool-preset.svg	0	204	0	1	1	1.0	0
icons/Color/24/gimp-prefs-system-resources.svg	348	348	0	1	1	1.0	0
icons/Color/scalable/gimp-pattern.svg	104	104	0	1	1	1.0	0
m4macros/detectcflags.m4	2	20	0	1	1	1.0	0
icons/Color/22/gimp-prefs-interface.png	0	4	0	1	1	1.0	0
libgimp/gimpzoompreview.c	9	1014	0	3	3	0.3333333333333333	0
icons/Symbolic/scalable/process-stop.svg	83	83	0	1	1	1.0	0
tools/pdbgen/pdb/drawable_color.pdb	361	831	0	6	6	0.4375	0
app/core/gimpcontext.h	61	360	0	2	2	0.5714285714285714	0
themes/Gray/ui/arrow-up-insens.png	0	5	0	1	1	1.0	0
themes/Gray/ui/gap_top.png	0	3	0	1	1	1.0	0
po-libgimp/ko.po	3	2107	0	3	3	0.3333333333333333	0
icons/Symbolic/22/gimp-prefs-window-management.png	0	3	0	1	1	1.0	0
app/paint/gimppaintbrush.h	4	61	0	2	2	0.5	0
icons/Symbolic/scalable/gimp-display.svg	79	79	0	1	1	1.0	0
app/paint/gimppaintcore-stroke.c	8	389	0	2	2	0.5	0
app/paint/gimppaintbrush.c	433	276	0	3	3	0.42857142857142855	0
icons/Symbolic/24/gimp-prefs-folders-brushes.svg	114	114	0	1	1	1.0	0
themes/Gray/ui/arrow-down-small-insens.png	0	4	0	1	1	1.0	0
icons/Color/22/gimp-prefs-tool-options.png	0	4	0	1	1	1.0	0
build/windows/installer/lang/pl.setup.isl	6	113	0	3	3	0.3333333333333333	0
app/paint/gimpdodgeburnoptions.c	76	145	0	2	2	0.5	0
app/core/gimptaggedcontainer.c	47	487	0	3	3	0.4	0
icons/Symbolic/24/gimp-tool-desaturate.svg	0	156	0	1	1	1.0	0
app/tests/test-core.c	12	293	0	1	1	1.0	0
icons/Color/16/gimp-tool-by-color-select.png	0	6	0	2	2	0.6666666666666666	0
libgimp/gimpimagetransform_pdb.c	6	303	0	3	3	0.3333333333333333	0
icons/Symbolic/24/gimp-tool-text.png	0	5	0	1	1	1.0	0
plug-ins/imagemap/imap_preview.c	373	571	0	5	5	0.375	0
icons/default/24/gimp-channel-gray.png	0	4	0	1	1	1.0	0
themes/Lighter/ui/combo-entry-button.png	0	35	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-wilber-eek.svg	216	216	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-color-picker-white.svg	191	191	0	1	1	1.0	0
icons/Color/24/gimp-tool-warp.png	0	6	0	2	2	0.6666666666666666	0
icons/Symbolic/scalable/gimp-prefs-folders-environ.svg	149	149	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-undo.svg	106	106	0	1	1	1.0	0
icons/Symbolic/16/gimp-tool-flip.png	0	4	0	1	1	1.0	0
icons/Legacy/24/gimp-controller-midi.png	0	6	0	1	1	1.0	0
icons/symbolic/16/gimp-cap-butt.png	0	4	0	1	1	1.0	0
app/dialogs/user-install-dialog.c	48	153	0	4	4	0.25	0
icons/Color/16/gimp-process-stop.png	0	6	0	1	1	1.0	0
plug-ins/script-fu/scripts/font-map.scm	4	168	0	1	1	1.0	0
icons/symbolic/22/gimp-prefs-folders-interp.png	0	4	0	1	1	1.0	0
icons/Color/16/gimp-layer-group-new.png	0	4	0	1	1	1.0	0
icons/Legacy/22/gimp-tool-smudge.png	0	6	0	1	1	1.0	0
app/widgets/gimptextbuffer.h	48	184	0	2	2	0.75	0
app/widgets/gimptextbuffer.c	522	1765	0	4	4	0.42857142857142855	0
themes/Dark/ui/entry-border-fill-active.png	0	3	0	1	1	1.0	0
app/core/gimpcontext.c	991	4040	0	3	3	0.6	0
icons/Symbolic/48/gimp-prefs-folders-tool-presets.png	0	4	0	3	3	0.5	0
themes/Dark/ui/arrow-up-small-prelight.png	0	4	0	1	1	1.0	0
icons/default/24/gimp-images.png	0	5	0	1	1	1.0	0
app/tools/gimpaligntool.c	14	834	0	2	2	0.5	0
icons/Symbolic/16/gimp-media-skip-forward.png	0	3	0	1	1	1.0	0
plug-ins/script-fu/scripts/select-to-pattern.scm	4	103	0	1	1	1.0	0
icons/Color/22/gimp-prefs-icon-theme.png	0	4	0	1	1	1.0	0
icons/Color/24/gimp-hchain-broken.png	0	3	0	4	4	0.5	0
po-tips/he.po	3	244	0	3	3	0.3333333333333333	0
app/actions/error-console-commands.c	270	164	0	3	3	0.3333333333333333	0
app/actions/layers-actions.c	439	804	0	6	6	0.2727272727272727	1
icons/Legacy/16/gimp-selection-add.png	0	3	0	1	1	1.0	0
icons/Legacy/16/gimp-channel-red.png	0	5	0	1	1	1.0	0
icons/symbolic/24/gimp-floating-selection.png	0	4	0	1	1	1.0	0
themes/Darker/ui/progressbar-trough.png	0	3	0	1	1	1.0	0
icons/symbolic/48/gimp-prefs-folders-interp.png	0	6	0	1	1	1.0	0
app/operations/layer-modes/gimpoperationdissolve.c	291	135	0	2	2	0.625	0
icons/symbolic/12/gimp-close.png	0	4	0	1	1	1.0	0
app/core/gimpmybrush.h	66	66	0	1	1	1.0	0
themes/Lighter/ui/extension-top.png	0	6	0	1	1	1.0	0
app/operations/layer-modes/gimpoperationdissolve.h	132	62	0	2	2	0.5714285714285714	0
icons/Color/256/gimp-wilber.png	0	107	0	1	1	1.0	0
themes/Darker/Makefile.am	4	131	0	1	1	1.0	0
icons/Color/scalable/gimp-tool-levels.svg	807	202	0	2	2	0.6666666666666666	0
icons/symbolic/12/gimp-quick-mask-off.png	0	3	0	1	1	1.0	0
themes/Light/.gitignore	0	2	0	1	1	1.0	0
icons/Color/scalable/gimp-join-bevel.svg	739	203	0	2	2	0.6666666666666666	0
app/core/gimpmybrush.c	304	288	0	2	2	0.6666666666666666	0
app/dialogs/vectors-options-dialog.c	644	160	0	3	3	0.7142857142857143	0
libgimpconfig/gimpconfig-serialize.c	160	576	0	3	3	0.5	0
libgimpbase/gimpbasetypes.h	8	113	0	2	2	0.6666666666666666	0
app/widgets/gimpimagepropview.c	44	534	0	3	3	0.5	0
icons/Symbolic/16/gimp-tool-crop.png	0	3	0	2	2	0.6666666666666666	0
icons/Color/16/gimp-prefs-folders-scripts.png	0	4	0	1	1	1.0	0
icons/symbolic/48/gimp-channel-alpha.png	0	8	0	1	1	1.0	0
icons/Color/22/gimp-prefs-system-resources.png	0	7	0	2	2	0.6666666666666666	0
icons/Symbolic/16/document-new.png	0	3	0	1	1	1.0	0
icons/Symbolic/16/document-open.png	0	6	0	1	1	1.0	0
libgimpconfig/Makefile.am	34	153	0	2	2	0.5	0
icons/Legacy/16/gimp-prefs-folders-interp.png	0	3	0	1	1	1.0	0
icons/default/24/gimp-display-filter-contrast.png	0	6	0	1	1	1.0	0
app/dialogs/vectors-options-dialog.h	168	54	0	3	3	0.6666666666666666	0
po-tips/fa.po	3	390	0	3	3	0.3333333333333333	0
icons/Color/22/gimp-landscape.png	0	5	0	2	2	0.6	0
icons/Legacy/48/gimp-layer-mask.png	0	8	0	1	1	1.0	0
themes/Light/ui/spin-fill-bg.png	0	33	0	1	1	1.0	0
icons/symbolic/16/gimp-edit.png	0	4	0	1	1	1.0	0
icons/default/22/gimp-prefs-folders-tool-plug-ins.xcf	0	34	0	1	1	1.0	0
app/widgets/gimpdockwindow.c	186	1272	0	3	3	0.6	0
icons/Symbolic/24/gimp-tool-threshold.svg	0	189	0	1	1	1.0	0
icons/symbolic/22/gimp-tool-perspective.png	0	4	0	1	1	1.0	0
app/widgets/gimpdockwindow.h	2	85	0	2	2	0.5	0
po-libgimp/ms.po	3	1139	0	3	3	0.3333333333333333	0
icons/Symbolic/16/gimp-display-filter-colorblind.png	0	5	0	2	2	0.6666666666666666	0
icons/Color/16/gimp-display-filter.png	0	5	0	2	2	0.6	0
icons/Color/24/gimp-prefs-image-windows-appearance.svg	144	144	0	1	1	1.0	0
app/actions/images-actions.c	6	98	0	1	1	1.0	0
icons/Legacy/16/gimp-toilet-paper.xcf	0	14	0	1	1	1.0	0
themes/Gray/ui/shadow-in.png	0	5	0	1	1	1.0	0
icons/Symbolic/22/gimp-portrait.png	0	3	0	1	1	1.0	0
themes/Darker/ui/combo-entry-button-rtl.png	0	4	0	1	1	1.0	0
icons/Legacy/16/gimp-controller-wheel.png	0	8	0	1	1	1.0	0
icons/Color/24/gimp-prefs-image-title.svg	108	108	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-tool-warp.svg	140	140	0	1	1	1.0	0
app/dialogs/stroke-dialog.c	599	303	0	3	3	0.5	0
icons/default/16/gimp-tool-path.xcf	0	19	0	1	1	1.0	0
modules/color-selector-water.c	598	548	0	3	3	0.5	0
app/dialogs/stroke-dialog.h	72	44	0	3	3	0.3333333333333333	0
build/windows/installer/lang/sl.setup.isl	105	105	0	1	1	1.0	0
app/core/gimpcoords.c	16	248	0	3	3	0.3333333333333333	0
icons/Legacy/32/gimp-layer-mask.svg	0	911	0	1	1	1.0	0
app/core/gimpitemstack.c	20	348	0	2	2	0.5	0
icons/Symbolic/16/document-save.png	0	4	0	1	1	1.0	0
icons/symbolic/16/gimp-path-stroke.png	0	4	0	1	1	1.0	0
icons/Symbolic/16/gimp-prefs-image-title.png	0	4	0	1	1	1.0	0
themes/Darker/ui/bar-h.png	0	3	0	1	1	1.0	0
icons/Color/24/gimp-channel-gray.png	0	7	0	2	2	0.6	0
icons/Legacy/scalable/gimp-user-manual.svg	0	736	0	1	1	1.0	0
icons/default/22/gimp-tool-airbrush.png	0	6	0	1	1	1.0	0
icons/Color/64/gimp-info.png	0	25	0	1	1	1.0	0
icons/Color/scalable/gimp-swap-colors.svg	472	123	0	2	2	0.6666666666666666	0
icons/default/24/gimp-toilet-paper.xcf	0	21	0	1	1	1.0	0
themes/Dark/ui/gimp-arrow-down-insensitive.png	0	4	0	1	1	1.0	0
icons/symbolic/16/gimp-tool-crop.png	0	3	0	1	1	1.0	0
icons/default/22/gimp-tool-free-select.png	0	5	0	1	1	1.0	0
app/core/core-enums.c	789	1390	4	3	7	0.38636363636363635	0
icons/Color/scalable/gimp-image.svg	1076	279	0	2	2	0.5	0
icons/default/48/gimp-prefs-folders-environ.svg	0	564	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-line-spacing.svg	192	192	0	1	1	1.0	0
icons/Color/12/gimp-visible.png	0	5	0	2	2	0.6666666666666666	0
icons/default/16/gimp-controller.png	0	3	0	1	1	1.0	0
app/tools/gimptextoptions.c	466	737	0	5	5	0.3	0
app/core/gimpitem-linked.c	4	209	0	2	2	0.5	0
app/core/gimpitem-linked.h	4	48	0	2	2	0.5	0
app/tools/gimpfreeselecttool.c	1094	1432	0	3	3	0.5	3
icons/symbolic/16/gimp-transparency.png	0	3	0	1	1	1.0	0
app/tools/gimpfreeselecttool.h	9	62	0	3	3	0.3333333333333333	0
icons/Color/scalable/gimp-channel-gray.svg	884	220	0	2	2	0.6666666666666666	0
icons/Symbolic/16/gimp-zoom-in.png	0	3	0	1	1	1.0	0
themes/Dark/ui/spin-down-normal.png	0	4	0	1	1	1.0	0
app/core/gimpdynamics.c	224	656	0	4	4	0.3333333333333333	0
icons/Symbolic/Makefile.am	204	88	0	5	5	0.4	0
themes/Makefile.am	12	3	0	4	4	0.3333333333333333	0
themes/Gray/ui/progressbar-trough.png	0	33	0	1	1	1.0	0
icons/default/64/gimp-warning.png	0	25	0	1	1	1.0	0
po-plug-ins/fi.po	731	12362	0	4	4	0.25	0
icons/symbolic/22/gimp-line-spacing.png	0	3	0	1	1	1.0	0
app/core/core-enums.h	649	745	4	3	7	0.391304347826087	0
icons/Color/scalable/system-run.svg	85	85	0	1	1	1.0	0
icons/Color/16/gimp-tool-fuzzy-select.png	0	6	0	2	2	0.6666666666666666	0
icons/Legacy/16/gimp-gradient-spiral-clockwise.png	0	5	0	1	1	1.0	0
icons/Color/16/zoom-fit-best.png	0	4	0	1	1	1.0	0
themes/Lighter/ui/entry-border-fill-active-item.png	0	3	0	1	1	1.0	0
po-plug-ins/de.po	2454	13146	0	5	5	0.42857142857142855	0
icons/Symbolic/48/gimp-channel.png	0	4	0	2	2	0.6666666666666666	0
icons/symbolic/64/gimp-texture.png	0	3	0	1	1	1.0	0
themes/Dark/ui/menuitem.png	0	5	0	1	1	1.0	0
icons/default/16/gimp-controller-keyboard.png	0	6	0	1	1	1.0	0
icons/Color/scalable/gimp-tool-desaturate.svg	712	150	0	2	2	0.5	0
icons/Color/16/media-playback-pause.png	0	3	0	1	1	1.0	0
icons/Legacy/22/gimp-path.png	0	5	0	1	1	1.0	0
icons/Color/16/gimp-tool-perspective-clone.png	0	5	0	2	2	0.5	0
icons/Color/22/gimp-histogram.png	0	10	0	2	2	0.6	0
icons/Legacy/24/gimp-selection.xcf	0	11	0	1	1	1.0	0
po-tips/da.po	2099	315	0	4	4	0.3333333333333333	0
plug-ins/common/wavelet-decompose.c	421	313	0	3	3	0.4444444444444444	0
app/operations/layer-modes-legacy/.gitignore	5	5	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-paths.svg	207	207	0	1	1	1.0	0
icons/symbolic/20/gimp-linked.png	0	6	0	1	1	1.0	0
icons/Legacy/24/gimp-text-layer.png	0	5	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-video.svg	150	150	0	1	1	1.0	0
icons/Color/scalable/gimp-shape-circle.svg	115	115	0	1	1	1.0	0
icons/default/22/gimp-prefs-folders-themes.svg	0	424	0	1	1	1.0	0
icons/default/32/gimp-channel-alpha.svg	0	590	0	1	1	1.0	0
themes/Light/ui/button-insensitive.png	0	3	0	1	1	1.0	0
icons/Color/scalable/gimp-system-run.svg	119	85	0	1	1	1.0	0
icons/Symbolic/16/gimp-selection-grow.png	0	3	0	1	1	1.0	0
